species ID,Phylum,Class,Order,Suborder,Infraorder,Family,Subfamily,Genus,revised species name,tagged species name,total number of specimens,specimens Serial No,image file name,Microscrope photo No,SLR photo No,显微镜照片数量,相机照片数量,跑数据照片总数,备注,Stage,age  from,age  to,mean age value,Locality,Longitude,Latitude,Horizon,Reference (specimens firstly published),collection No
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus caduceus ,Dicellograptus caduceus,,103192,103192Dicellograptus_caduceus.jpg,20,19,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus caduceus ,Dicellograptus caduceus,,103193,103193Dicellograptus_caduceus.jpg,13,7,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus caduceus ,Dicellograptus caduceus,,103194,103194Dicellograptus_caduceus.jpg,10,8,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus caduceus ,Dicellograptus caduceus,,103195,103195Dicellograptus_caduceus.jpg,25,18,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus caduceus ,Dicellograptus caduceus,,103196,103196Dicellograptus_caduceus.jpg,13,30,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus caduceus ,Dicellograptus caduceus,,103197,103197Dicellograptus_caduceus.jpg,24,17,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus caduceus ,Dicellograptus caduceus,,103198,103198Dicellograptus_caduceus.jpg,12,21,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus caduceus ,Dicellograptus caduceus,,103200,103200Dicellograptus_caduceus.jpg,34,41,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
36,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus cf. complanatus ,Dicellograptus cf complanatus,14,56686,56686Dicellograptus_cf_complanatus.jpg,15,12,199,265,,,"Katian, Late Ordovician",453,445.2,449.1,"Yuyangguan Town in Wufeng County, Hubei Province",111.083,30.178,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAJ174
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus cf. complanatus ,Dicellograptus cf complanatus,,56687,56687Dicellograptus_cf_complanatus.jpg,13,14,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Tangya Village in Yichang City, Hubei Province",111.411,31.078,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",WM185
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus cf. complanatus ,Dicellograptus cf complanatus,,56688,56688Dicellograptus_cf_complanatus.jpg,25,29,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Ludiping Village in Songtao County, Guizhou Province",109.173,28.221,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus cf. complanatus ,Dicellograptus cf complanatus,,56689,56689Dicellograptus_cf_complanatus.jpg,31,23,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Ludiping Village in Songtao County, Guizhou Province",109.173,28.221,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE601
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus cf. complanatus ,Dicellograptus cf complanatus,,56690,56690Dicellograptus_cf_complanatus.jpg,10,15,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Ludiping Village in Songtao County, Guizhou Province",109.173,28.221,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus cf. complanatus ,Dicellograptus cf complanatus,,56691,56691Dicellograptus_cf_complanatus.jpg,0,4,,,,化石太多无法辨认，单反留存,"Katian, Late Ordovician",453,445.2,449.1,Huayuan County in Hunan Province,109.442,28.585,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus cf. complanatus ,Dicellograptus cf complanatus,,56744,56744Dicellograptus_cf_complanatus.jpg,30,29,,,,标签是：Dicellograptus tumidus Chen（sp.nov.);文献是：Dicellograptus cf. complanatus Lapworth，按文献,"Katian, Late Ordovician",453,445.2,449.1,"Ludiping Village in Songtao County, Guizhou Province",109.173,28.221,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE601
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus cf. complanatus ,Dicellograptus cf complanatus,,56711,56711Dicellograptus_cf_complanatus.jpg,12,14,,,,标签是：Dicellograptus graciliramosus;文献是：Dicellograptus cf. complanatus Lapworth，按文献,"Katian, Late Ordovician",453,445.2,449.1,"Maliangping Town in Baokang County, Hubei Province",111.333,31.541,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAJ85
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus cf. complanatus ,Dicellograptus cf complanatus,,56712,56712Dicellograptus_cf_complanatus.jpg,11,22,,,,标签是：Dicellograptus graciliramosus;文献是：Dicellograptus cf. complanatus Lapworth，按文献,"Katian, Late Ordovician",453,445.2,449.1,"Jiushikou Village in Changyang County, Yichang City, Hubei Province",111.23,30.404,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",By64
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus cf. complanatus ,Dicellograptus cf complanatus,,56713,56713Dicellograptus_cf_complanatus.jpg,10,17,,,,标签是：Dicellograptus graciliramosus;文献是：Dicellograptus cf. complanatus Lapworth，按文献,"Katian, Late Ordovician",453,445.2,449.1,"Wangnaoshan in Hanyuan County, Sichuan Province",102.671,29.328,Daduhe Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",F20
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus cf. complanatus ,Dicellograptus cf complanatus,,56714,56714Dicellograptus_cf_complanatus.jpg,12,16,,,,标签是：Dicellograptus graciliramosus;文献是：Dicellograptus cf. complanatus Lapworth，按文献,"Katian, Late Ordovician",453,445.2,449.1,"Tangya Village in Yichang City, Hubei Province",111.411,31.078,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",WM185
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus cf. complanatus ,Dicellograptus cf complanatus,,56716,56716Dicellograptus_cf_complanatus.jpg,10,35,,,,标签是：Dicellograptus ornatus Elles et Wood;文献是：Dicellograptus cf. complanatus Lapworth，按文献,"Katian, Late Ordovician",453,445.2,449.1,"Hanjiadian Village in Tongzi County, Guizhou Province",106.844,28.556,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE118
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus cf. complanatus ,Dicellograptus cf complanatus,,56745,56745Dicellograptus_cf_complanatus.jpg,10,16,,,,标签是：Dicellograptus tumidus Chen（sp.nov.);文献是：Dicellograptus cf. complanatus Lapworth，按文献,"Katian, Late Ordovician",453,445.2,449.1,"Ludiping Village in Songtao County, Guizhou Province",109.173,28.221,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE601
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus cf. complanatus ,Dicellograptus cf complanatus,,56746,56746Dicellograptus_cf_complanatus.jpg,10,19,,,,标签是：Dicellograptus tumidus Chen（sp.nov.);文献是：Dicellograptus cf. complanatus Lapworth，按文献,"Katian, Late Ordovician",453,445.2,449.1,"Ludiping Village in Songtao County, Guizhou Province",109.173,28.221,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE601
37,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus divaricatus,Dicellograptus divaricatus,9,106194,106194Dicellograptus_divaricatus.jpg,10,6,87,52,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Shibangou Village in Huanxian County, Gansu Province",107.305,36.737,Longmendong Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus divaricatus,Dicellograptus divaricatus,,106195,106195Dicellograptus_divaricatus.jpg,10,5,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Hejiachuan Village in Pengyang County, Ningxia Province",106.651,36.219,Longmendong Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus divaricatus,Dicellograptus divaricatus,,106196,106196Dicellograptus_divaricatus.jpg,10,6,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"SHibangou Village in Huanxian County, Gansu Province",107.305,36.737,Longmendong Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus divaricatus,Dicellograptus divaricatus,,106197,106197Dicellograptus_divaricatus.jpg,10,6,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"SHibangou Village in Huanxian County, Gansu Province",107.305,36.737,Longmendong Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus divaricatus,Dicellograptus divaricatus,,106198,106198Dicellograptus_divaricatus.jpg,11,6,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Hejiachuan Village in Pengyang County, Ningxia Province",106.651,36.219,Longmendong Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus divaricatus,Dicellograptus cf divaricatus,,106199,106199Dicellograptus_cf_divaricatus.jpg,6,5,,,,文献标签都有cf.,"Sandbian, Late Ordovician",458.4,453,455.7,"Shibangou Village in Huanxian County, Gansu Province",107.305,36.737,Longmendong Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus divaricatus,Dicellograptus divaricatus,,106200,106200Dicellograptus_divaricatus.jpg,10,6,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Shibangou Village in Huanxian County, Gansu Province",107.305,36.737,Longmendong Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus divaricatus,Dicellograptus divaricatus,,106201,106201Dicellograptus_divaricatus.jpg,10,6,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Shibangou Village in Huanxian County, Gansu Province",107.305,36.737,Longmendong Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus divaricatus,Dicellograptus divaricatus,,106202,106202Dicellograptus_divaricatus.jpg,10,6,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Shibangou Village in Huanxian County, Gansu Province",107.305,36.737,Longmendong Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
38,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus salopiensis ,Dicellograptus divaricatus salopiensis,8,103209,103209Dicellograptus_divaricatus_salopiensis.jpg,10,16,97,108,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus salopiensis ,Dicellograptus divaricatus salopiensis,,103212,103212Dicellograptus_divaricatus_salopiensis.jpg,11,6,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus salopiensis ,Dicellograptus divaricatus salopiensis,,103213,103213Dicellograptus_divaricatus_salopiensis.jpg,11,8,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus salopiensis ,Dicellograptus divaricatus salopiensis,,103214,103214Dicellograptus_divaricatus_salopiensis.jpg,23,17,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus salopiensis ,Dicellograptus divaricatus salopiensis,,103215,103215Dicellograptus_divaricatus_salopiensis.jpg,11,9,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus salopiensis ,Dicellograptus divaricatus salopiensis,,103216,103216Dicellograptus_divaricatus_salopiensis.jpg,11,15,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus salopiensis ,Dicellograptus divaricatus salopiensis,,103217,103217Dicellograptus_divaricatus_salopiensis.jpg,10,15,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Jiangxigraptus,Jiangxigraptus salopiensis ,Dicellograptus divaricatus salopiensis,,103220,103220Dicellograptus_divaricatus_salopiensis.jpg,10,22,,,,,"Sandbian, Late Ordovician",458.4,453,455.7,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
39,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,30,104502,104502Dicellograptus_ornatus.jpg,10,6,294,317,,,"Katian, Late Ordovician",453,445.2,449.1,"Zhujiapo Village in Shangliangshan, Shaanxi Province",108.182,32.478,Nanzheng Formation,"Li, J.J., Chen, H.J. 1988. Graptolites from Nancheng Formation at Liangshan, Hanzhong of Shaanxi. Acta Palaeontologica Sinica, 27(2): 164-178.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,104503,104503Dicellograptus_ornatus.jpg,16,6,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Zhujiapo Village in Shangliangshan, Shaanxi Province",106.995,33.081,Nanzheng Formation,"Li, J.J., Chen, H.J. 1988. Graptolites from Nancheng Formation at Liangshan, Hanzhong of Shaanxi. Acta Palaeontologica Sinica, 27(2): 164-178.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880"," Dicranograptidae Lapworth, 1873","Dicranograptinae Lapworth, 1873",Dicellograptus,Dicellograptus ornatus ,Dicellograptus ornatus,,104504,104504Dicellograptus_ornatus.jpg,15,9,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Liangshan Town in Hangzhong City, Shaanxi Province",106.995,33.081,Nanzheng Formation,"Li, J.J., Chen, H.J. 1988. Graptolites from Nancheng Formation at Liangshan, Hanzhong of Shaanxi. Acta Palaeontologica Sinica, 27(2): 164-178.",
